geoid,geoname,total
42140300,"Census Tract 1403, Allegheny County, Pennsylvania",3529
42140400,"Census Tract 1404, Allegheny County, Pennsylvania",2312
42140500,"Census Tract 1405, Allegheny County, Pennsylvania",1988
42140800,"Census Tract 1408, Allegheny County, Pennsylvania",4658
42141100,"Census Tract 1411, Allegheny County, Pennsylvania",1339
42141200,"Census Tract 1412, Allegheny County, Pennsylvania",4007
42141300,"Census Tract 1413, Allegheny County, Pennsylvania",5048
42141400,"Census Tract 1414, Allegheny County, Pennsylvania",5593
42151600,"Census Tract 1516, Allegheny County, Pennsylvania",2305
42151700,"Census Tract 1517, Allegheny County, Pennsylvania",4956
42160800,"Census Tract 1608, Allegheny County, Pennsylvania",2552
42160900,"Census Tract 1609, Allegheny County, Pennsylvania",3483
42161000,"Census Tract 1610, Allegheny County, Pennsylvania",2666
42170200,"Census Tract 1702, Allegheny County, Pennsylvania",3984
42170600,"Census Tract 1706, Allegheny County, Pennsylvania",1775
42180300,"Census Tract 1803, Allegheny County, Pennsylvania",2305
42180700,"Census Tract 1807, Allegheny County, Pennsylvania",2050
42190300,"Census Tract 1903, Allegheny County, Pennsylvania",1930
42191100,"Census Tract 1911, Allegheny County, Pennsylvania",2397
42191400,"Census Tract 1914, Allegheny County, Pennsylvania",2725
42191500,"Census Tract 1915, Allegheny County, Pennsylvania",2005
42330200,"Census Tract 3302, Clearfield County, Pennsylvania",3304
42330300,"Census Tract 3303, Clearfield County, Pennsylvania",4206
42330400,"Census Tract 3304, Clearfield County, Pennsylvania",6897
42330500,"Census Tract 3305, Clearfield County, Pennsylvania",4312
42330600,"Census Tract 3306, Clearfield County, Pennsylvania",3175
42330700,"Census Tract 3307, Clearfield County, Pennsylvania",2276
42330800,"Census Tract 3308, Clearfield County, Pennsylvania",6702
42330900,"Census Tract 3309, Clearfield County, Pennsylvania",6424
42331000,"Census Tract 3310, Clearfield County, Pennsylvania",4800
42331100,"Census Tract 3311, Clearfield County, Pennsylvania",3164
42331200,"Census Tract 3312, Clearfield County, Pennsylvania",2798
42331300,"Census Tract 3313, Clearfield County, Pennsylvania",4325
42331401,"Census Tract 3314.01, Clearfield County, Pennsylvania",3384
42331402,"Census Tract 3314.02, Clearfield County, Pennsylvania",3560
42331500,"Census Tract 3315, Clearfield County, Pennsylvania",1850
42331600,"Census Tract 3316, Clearfield County, Pennsylvania",2438
42331700,"Census Tract 3317, Clearfield County, Pennsylvania",6959
42331800,"Census Tract 3318, Clearfield County, Pennsylvania",2748
42331900,"Census Tract 3319, Clearfield County, Pennsylvania",2247
42030100,"Census Tract 301, Clinton County, Pennsylvania",2877
42030200,"Census Tract 302, Clinton County, Pennsylvania",5231
42030300,"Census Tract 303, Clinton County, Pennsylvania",4094
42030400,"Census Tract 304, Clinton County, Pennsylvania",4889
42030500,"Census Tract 305, Clinton County, Pennsylvania",4058
42030600,"Census Tract 306, Clinton County, Pennsylvania",1829
42030701,"Census Tract 307.01, Clinton County, Pennsylvania",5414
42030702,"Census Tract 307.02, Clinton County, Pennsylvania",865
42030800,"Census Tract 308, Clinton County, Pennsylvania",4110
42030900,"Census Tract 309, Clinton County, Pennsylvania",4083
42050100,"Census Tract 501, Columbia County, Pennsylvania",5377
42050200,"Census Tract 502, Columbia County, Pennsylvania",5432
42050300,"Census Tract 503, Columbia County, Pennsylvania",4975
42050400,"Census Tract 504, Columbia County, Pennsylvania",3982
42050500,"Census Tract 505, Columbia County, Pennsylvania",3645
42050600,"Census Tract 506, Columbia County, Pennsylvania",5202
42050700,"Census Tract 507, Columbia County, Pennsylvania",5125
42050800,"Census Tract 508, Columbia County, Pennsylvania",3483
42050900,"Census Tract 509, Columbia County, Pennsylvania",3563
42051000,"Census Tract 510, Columbia County, Pennsylvania",2495
42051101,"Census Tract 511.01, Columbia County, Pennsylvania",3434
42051102,"Census Tract 511.02, Columbia County, Pennsylvania",2505
42051200,"Census Tract 512, Columbia County, Pennsylvania",4277
42051300,"Census Tract 513, Columbia County, Pennsylvania",3038
42051400,"Census Tract 514, Columbia County, Pennsylvania",2502
42013203,"Census Tract 132.03, Lancaster County, Pennsylvania",5470
42013204,"Census Tract 132.04, Lancaster County, Pennsylvania",7226
42013301,"Census Tract 133.01, Lancaster County, Pennsylvania",4471
42013303,"Census Tract 133.03, Lancaster County, Pennsylvania",5242
42013305,"Census Tract 133.05, Lancaster County, Pennsylvania",3507
42013306,"Census Tract 133.06, Lancaster County, Pennsylvania",5294
42013400,"Census Tract 134, Lancaster County, Pennsylvania",3016
42013502,"Census Tract 135.02, Lancaster County, Pennsylvania",4675
42013503,"Census Tract 135.03, Lancaster County, Pennsylvania",2579
42013504,"Census Tract 135.04, Lancaster County, Pennsylvania",6492
42013505,"Census Tract 135.05, Lancaster County, Pennsylvania",4371
42013601,"Census Tract 136.01, Lancaster County, Pennsylvania",3453
42013602,"Census Tract 136.02, Lancaster County, Pennsylvania",5183
42013701,"Census Tract 137.01, Lancaster County, Pennsylvania",5268
42013703,"Census Tract 137.03, Lancaster County, Pennsylvania",6487
42013704,"Census Tract 137.04, Lancaster County, Pennsylvania",3912
42013800,"Census Tract 138, Lancaster County, Pennsylvania",3850
42013901,"Census Tract 139.01, Lancaster County, Pennsylvania",5474
42013902,"Census Tract 139.02, Lancaster County, Pennsylvania",3914
42014000,"Census Tract 140, Lancaster County, Pennsylvania",7574
42014101,"Census Tract 141.01, Lancaster County, Pennsylvania",5652
42014102,"Census Tract 141.02, Lancaster County, Pennsylvania",5672
42014201,"Census Tract 142.01, Lancaster County, Pennsylvania",5657
42014202,"Census Tract 142.02, Lancaster County, Pennsylvania",5837
42014301,"Census Tract 143.01, Lancaster County, Pennsylvania",3181
42014302,"Census Tract 143.02, Lancaster County, Pennsylvania",4648
42014401,"Census Tract 144.01, Lancaster County, Pennsylvania",6995
42014402,"Census Tract 144.02, Lancaster County, Pennsylvania",5082
42014501,"Census Tract 145.01, Lancaster County, Pennsylvania",5221
42014502,"Census Tract 145.02, Lancaster County, Pennsylvania",5775
42014601,"Census Tract 146.01, Lancaster County, Pennsylvania",3936
42014603,"Census Tract 146.03, Lancaster County, Pennsylvania",3883
42014604,"Census Tract 146.04, Lancaster County, Pennsylvania",4118
42014700,"Census Tract 147, Lancaster County, Pennsylvania",4381
42000100,"Census Tract 1, Lawrence County, Pennsylvania",4343
42000200,"Census Tract 2, Lawrence County, Pennsylvania",2020
42000300,"Census Tract 3, Lawrence County, Pennsylvania",3698
42000400,"Census Tract 4, Lawrence County, Pennsylvania",1776
42000600,"Census Tract 6, Lawrence County, Pennsylvania",950
42000700,"Census Tract 7, Lawrence County, Pennsylvania",1808
42000800,"Census Tract 8, Lawrence County, Pennsylvania",4020
42000900,"Census Tract 9, Lawrence County, Pennsylvania",1692
42001000,"Census Tract 10, Lawrence County, Pennsylvania",1619
42010100,"Census Tract 101, Lawrence County, Pennsylvania",3790
42017606,"Census Tract 176.06, Northampton County, Pennsylvania",4828
42017607,"Census Tract 176.07, Northampton County, Pennsylvania",8278
42017702,"Census Tract 177.02, Northampton County, Pennsylvania",2370
42017703,"Census Tract 177.03, Northampton County, Pennsylvania",3013
42017704,"Census Tract 177.04, Northampton County, Pennsylvania",6400
42017800,"Census Tract 178, Northampton County, Pennsylvania",2875
42017901,"Census Tract 179.01, Northampton County, Pennsylvania",3920
42017902,"Census Tract 179.02, Northampton County, Pennsylvania",2212
42018001,"Census Tract 180.01, Northampton County, Pennsylvania",4136
42018003,"Census Tract 180.03, Northampton County, Pennsylvania",3225
42018004,"Census Tract 180.04, Northampton County, Pennsylvania",3733
42018100,"Census Tract 181, Northampton County, Pennsylvania",6954
42018200,"Census Tract 182, Northampton County, Pennsylvania",3434
42018300,"Census Tract 183, Northampton County, Pennsylvania",4623
42080100,"Census Tract 801, Northumberland County, Pennsylvania",4436
42080200,"Census Tract 802, Northumberland County, Pennsylvania",6833
42080301,"Census Tract 803.01, Northumberland County, Pennsylvania",2268
42080302,"Census Tract 803.02, Northumberland County, Pennsylvania",4373
42080400,"Census Tract 804, Northumberland County, Pennsylvania",3241
42080500,"Census Tract 805, Northumberland County, Pennsylvania",3832
42080600,"Census Tract 806, Northumberland County, Pennsylvania",3911
42080700,"Census Tract 807, Northumberland County, Pennsylvania",3239
42080800,"Census Tract 808, Northumberland County, Pennsylvania",6884
42080900,"Census Tract 809, Northumberland County, Pennsylvania",3060
42081000,"Census Tract 810, Northumberland County, Pennsylvania",3039
42081100,"Census Tract 811, Northumberland County, Pennsylvania",2686
42081200,"Census Tract 812, Northumberland County, Pennsylvania",5841
42081300,"Census Tract 813, Northumberland County, Pennsylvania",2286
42081400,"Census Tract 814, Northumberland County, Pennsylvania",2012
42081500,"Census Tract 815, Northumberland County, Pennsylvania",2118
42081600,"Census Tract 816, Northumberland County, Pennsylvania",2521
42081700,"Census Tract 817, Northumberland County, Pennsylvania",2303
42081800,"Census Tract 818, Northumberland County, Pennsylvania",3350
42081900,"Census Tract 819, Northumberland County, Pennsylvania",5882
42082000,"Census Tract 820, Northumberland County, Pennsylvania",3715
42082100,"Census Tract 821, Northumberland County, Pennsylvania",2374
42082200,"Census Tract 822, Northumberland County, Pennsylvania",3630
42082300,"Census Tract 823, Northumberland County, Pennsylvania",5055
42082400,"Census Tract 824, Northumberland County, Pennsylvania",2758
42030100,"Census Tract 301, Perry County, Pennsylvania",5031
42030201,"Census Tract 302.01, Perry County, Pennsylvania",2565
42030202,"Census Tract 302.02, Perry County, Pennsylvania",5065
42030301,"Census Tract 303.01, Perry County, Pennsylvania",4575
42960500,"Census Tract 9605, Wayne County, Pennsylvania",3674
42960600,"Census Tract 9606, Wayne County, Pennsylvania",4958
42960700,"Census Tract 9607, Wayne County, Pennsylvania",4458
42960800,"Census Tract 9608, Wayne County, Pennsylvania",4200
42960900,"Census Tract 9609, Wayne County, Pennsylvania",6700
42961001,"Census Tract 9610.01, Wayne County, Pennsylvania",1972
42961002,"Census Tract 9610.02, Wayne County, Pennsylvania",2878
42961101,"Census Tract 9611.01, Wayne County, Pennsylvania",1858
42961102,"Census Tract 9611.02, Wayne County, Pennsylvania",1818
42961201,"Census Tract 9612.01, Wayne County, Pennsylvania",2807
42961202,"Census Tract 9612.02, Wayne County, Pennsylvania",1308
42961300,"Census Tract 9613, Wayne County, Pennsylvania",2832
42961400,"Census Tract 9614, Wayne County, Pennsylvania",1876
42800100,"Census Tract 8001, Westmoreland County, Pennsylvania",1042
42800200,"Census Tract 8002, Westmoreland County, Pennsylvania",1282
42800300,"Census Tract 8003, Westmoreland County, Pennsylvania",2448
42800400,"Census Tract 8004, Westmoreland County, Pennsylvania",1405
42800500,"Census Tract 8005, Westmoreland County, Pennsylvania",2484
42800600,"Census Tract 8006, Westmoreland County, Pennsylvania",2171
42800700,"Census Tract 8007, Westmoreland County, Pennsylvania",1965
42800800,"Census Tract 8008, Westmoreland County, Pennsylvania",1714
42800900,"Census Tract 8009, Westmoreland County, Pennsylvania",2431
42801001,"Census Tract 8010.01, Westmoreland County, Pennsylvania",4021
42801002,"Census Tract 8010.02, Westmoreland County, Pennsylvania",2569
42801100,"Census Tract 8011, Westmoreland County, Pennsylvania",5168
42801200,"Census Tract 8012, Westmoreland County, Pennsylvania",5634
42801300,"Census Tract 8013, Westmoreland County, Pennsylvania",4472
42801400,"Census Tract 8014, Westmoreland County, Pennsylvania",1815
42801500,"Census Tract 8015, Westmoreland County, Pennsylvania",2517
42801600,"Census Tract 8016, Westmoreland County, Pennsylvania",1345
42801701,"Census Tract 8017.01, Westmoreland County, Pennsylvania",2164
42801702,"Census Tract 8017.02, Westmoreland County, Pennsylvania",4349
42801703,"Census Tract 8017.03, Westmoreland County, Pennsylvania",2534
42801801,"Census Tract 8018.01, Westmoreland County, Pennsylvania",3768
42801802,"Census Tract 8018.02, Westmoreland County, Pennsylvania",2088
42801901,"Census Tract 8019.01, Westmoreland County, Pennsylvania",2863
42801902,"Census Tract 8019.02, Westmoreland County, Pennsylvania",3230
42960400,"Census Tract 9604, Wayne County, Pennsylvania",3157
42802001,"Census Tract 8020.01, Westmoreland County, Pennsylvania",2529
42802003,"Census Tract 8020.03, Westmoreland County, Pennsylvania",4152
42802004,"Census Tract 8020.04, Westmoreland County, Pennsylvania",3640
42802101,"Census Tract 8021.01, Westmoreland County, Pennsylvania",5260
42802102,"Census Tract 8021.02, Westmoreland County, Pennsylvania",6352
42191600,"Census Tract 1916, Allegheny County, Pennsylvania",4141
42191700,"Census Tract 1917, Allegheny County, Pennsylvania",3391
42191800,"Census Tract 1918, Allegheny County, Pennsylvania",5252
42191900,"Census Tract 1919, Allegheny County, Pennsylvania",2177
42192000,"Census Tract 1920, Allegheny County, Pennsylvania",3455
42202200,"Census Tract 2022, Allegheny County, Pennsylvania",2550
42202300,"Census Tract 2023, Allegheny County, Pennsylvania",4127
42241300,"Census Tract 2413, Allegheny County, Pennsylvania",3395
42250900,"Census Tract 2509, Allegheny County, Pennsylvania",1140
42260200,"Census Tract 2602, Allegheny County, Pennsylvania",2092
42260700,"Census Tract 2607, Allegheny County, Pennsylvania",1653
42261300,"Census Tract 2613, Allegheny County, Pennsylvania",2767
42261400,"Census Tract 2614, Allegheny County, Pennsylvania",2241
42261500,"Census Tract 2615, Allegheny County, Pennsylvania",1524
42262000,"Census Tract 2620, Allegheny County, Pennsylvania",2400
42270100,"Census Tract 2701, Allegheny County, Pennsylvania",2578
42270300,"Census Tract 2703, Allegheny County, Pennsylvania",1906
42270800,"Census Tract 2708, Allegheny County, Pennsylvania",2621
42271600,"Census Tract 2716, Allegheny County, Pennsylvania",4046
42281400,"Census Tract 2814, Allegheny County, Pennsylvania",2552
42281500,"Census Tract 2815, Allegheny County, Pennsylvania",1447
42290100,"Census Tract 2901, Allegheny County, Pennsylvania",2130
42290200,"Census Tract 2902, Allegheny County, Pennsylvania",4141
42290400,"Census Tract 2904, Allegheny County, Pennsylvania",4019
42300100,"Census Tract 3001, Allegheny County, Pennsylvania",3493
42310200,"Census Tract 3102, Allegheny County, Pennsylvania",3155
42320400,"Census Tract 3204, Allegheny County, Pennsylvania",1870
42320600,"Census Tract 3206, Allegheny County, Pennsylvania",2243
42320700,"Census Tract 3207, Allegheny County, Pennsylvania",1613
42401100,"Census Tract 4011, Allegheny County, Pennsylvania",4601
42401200,"Census Tract 4012, Allegheny County, Pennsylvania",2911
42401300,"Census Tract 4013, Allegheny County, Pennsylvania",2645
42402000,"Census Tract 4020, Allegheny County, Pennsylvania",3240
42403500,"Census Tract 4035, Allegheny County, Pennsylvania",4352
42404000,"Census Tract 4040, Allegheny County, Pennsylvania",1490
